1137996762	20221104	202211	2022	2022.8329	GBR	UNITED KINGDOM	GBR								GOV	REGIME						GOV			0	051	051	05	1	3.4	6	1	6	-6.02409638554217	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20231104000000	https://www.aol.com/tory-mp-told-protester-back-171739299.html
1137996763	20221104	202211	2022	2022.8329	GOV	PRESIDENT						GOV													1	111	111	11	3	-2.0	3	1	3	4.84581497797357	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20231104000000	https://www.santacruzsentinel.com/2023/11/03/martinellis-to-celebrate-ice-cream-flavors-return-with-social/
1137996764	20221104	202211	2022	2022.8329	LAB	WORKER						LAB													1	143	143	14	3	-6.5	5	1	5	0.20512820512821	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20231104000000	http://www.chicagotribune.com/suburbs/naperville-sun/ct-nvs-stellantis-uaw-belvidere-parts-naperville-print-only-20231103-a5q67dcndfgnvc7gthrpwrzaae-story.html
1137996765	20221104	202211	2022	2022.8329	USA	NEW JERSEY	USA																		0	090	090	09	2	-2.0	10	1	10	-0.96830985915493	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20231104000000	https://sojo1049.com/ixp/385/p/nj-federal-lawsuit-newborn-blood-sample-storage-use-no-consent/
1137996766	20221104	202211	2022	2022.8329	USA	UNITED STATES	USA																		1	111	111	11	3	-2.0	2	1	2	4.84581497797357	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20231104000000	https://www.santacruzsentinel.com/2023/11/03/martinellis-to-celebrate-ice-cream-flavors-return-with-social/
1137996767	20221104	202211	2022	2022.8329	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	190	190	19	4	-10.0	2	1	2	-5.50458715596331	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20231104000000	https://www.9news.com/article/news/local/biden-lewiston-maine-shooting/97-d7b95b2a-35d3-48a0-bfec-5ec2d6b45338
1137996768	20221104	202211	2022	2022.8329	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	190	190	19	4	-10.0	1	1	1	-5.50458715596331	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20231104000000	https://www.9news.com/article/news/local/biden-lewiston-maine-shooting/97-d7b95b2a-35d3-48a0-bfec-5ec2d6b45338
1137996769	20221104	202211	2022	2022.8329	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	190	190	19	4	-10.0	1	1	1	-5.50458715596331	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Monterey Park, California, United States	US	USCA		34.0625	-118.123	1652753	20231104000000	https://www.9news.com/article/news/local/biden-lewiston-maine-shooting/97-d7b95b2a-35d3-48a0-bfec-5ec2d6b45338
1137996770	20221104	202211	2022	2022.8329	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	111	111	11	3	-2.0	2	1	2	4.84581497797357	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20231104000000	https://www.santacruzsentinel.com/2023/11/03/martinellis-to-celebrate-ice-cream-flavors-return-with-social/
1137996771	20221104	202211	2022	2022.8329	USA	UNITED STATES	USA								MED	TELEVISION						MED			0	016	016	01	1	-2.0	4	1	4	-11.0151187904967	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20231104000000	https://www.gowatertown.net/syndicated-article/?id=1534138
1137996772	20221104	202211	2022	2022.8329	USA	UNITED STATES	USA								MED	TELEVISION						MED			0	190	190	19	4	-10.0	4	1	4	-11.0151187904967	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20231104000000	https://www.gowatertown.net/syndicated-article/?id=1534138
1137996773	20221104	202211	2022	2022.8329	USA	MONTANA	USA								TWN	TAIWAN	TWN								1	060	060	06	2	6.0	2	1	2	4.59770114942529	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20231104000000	https://ravallirepublic.com/news/state-regional/government-politics/gianforte-taiwan-education-industry-promotion-semiconductors-wheat/article_db462ab0-06a2-578d-bac8-12d397494333.html
1137996774	20221104	202211	2022	2022.8329	USA	MONTANA	USA								TWN	TAIWAN	TWN								1	060	060	06	2	6.0	8	1	8	4.59770114942529	2	Montana, United States	US	USMT		46.9048	-110.326	MT	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20231104000000	https://ravallirepublic.com/news/state-regional/government-politics/gianforte-taiwan-education-industry-promotion-semiconductors-wheat/article_db462ab0-06a2-578d-bac8-12d397494333.html
1137996775	20221104	202211	2022	2022.8329	USA	MONTANA	USA								TWN	TAIWAN	TWN								1	061	061	06	2	6.4	2	1	2	4.59770114942529	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20231104000000	https://ravallirepublic.com/news/state-regional/government-politics/gianforte-taiwan-education-industry-promotion-semiconductors-wheat/article_db462ab0-06a2-578d-bac8-12d397494333.html
1137996776	20221104	202211	2022	2022.8329	USA	MONTANA	USA								TWN	TAIWAN	TWN								1	061	061	06	2	6.4	7	1	7	4.59770114942529	2	Montana, United States	US	USMT		46.9048	-110.326	MT	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20231104000000	https://ravallirepublic.com/news/state-regional/government-politics/gianforte-taiwan-education-industry-promotion-semiconductors-wheat/article_db462ab0-06a2-578d-bac8-12d397494333.html
1137996777	20221104	202211	2022	2022.8329	USA	MONTANA	USA								TWN	TAIWAN	TWN								1	061	061	06	2	6.4	1	1	1	4.59770114942529	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20231104000000	https://ravallirepublic.com/news/state-regional/government-politics/gianforte-taiwan-education-industry-promotion-semiconductors-wheat/article_db462ab0-06a2-578d-bac8-12d397494333.html
1137996778	20221104	202211	2022	2022.8329	USABUS	UNITED STATES	USA					BUS			CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	2	1	2	0.23174971031286	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20231104000000	https://citylimits.org/2023/11/03/opinion-screened-admissions-policies-only-worsen-segregation-in-nyc-schools/
1137996779	20221104	202211	2022	2022.8329	USABUS	UNITED STATES	USA					BUS			EDUGOV	SCHOOL						EDU	GOV		1	0841	084	08	2	7.0	2	1	2	0.23174971031286	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20231104000000	https://citylimits.org/2023/11/03/opinion-screened-admissions-policies-only-worsen-segregation-in-nyc-schools/
1137996780	20221104	202211	2022	2022.8329	USAGOV	UNITED STATES	USA					GOV			CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	2	1	2	0.23174971031286	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20231104000000	https://citylimits.org/2023/11/03/opinion-screened-admissions-policies-only-worsen-segregation-in-nyc-schools/
1137996781	20221104	202211	2022	2022.8329	USAGOV	UNITED STATES	USA					GOV			EDUGOV	SCHOOL						EDU	GOV		1	0841	084	08	2	7.0	2	1	2	0.23174971031286	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20231104000000	https://citylimits.org/2023/11/03/opinion-screened-admissions-policies-only-worsen-segregation-in-nyc-schools/
1137996782	20221104	202211	2022	2022.8329	ZWEGOV	ZIMBABWE	ZWE					GOV													1	061	061	06	2	6.4	5	1	5	0	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20231104000000	https://www.thezimbabwean.co/2023/11/zimbabwe-lithium-export-earnings-treble-as-projects-take-off-2/
1137996783	20221104	202211	2022	2022.8329	ZWEGOV	ZIMBABWE	ZWE					GOV													1	172	172	17	4	-5.0	5	1	5	0	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20231104000000	https://www.thezimbabwean.co/2023/11/zimbabwe-lithium-export-earnings-treble-as-projects-take-off-2/
1137996784	20231005	202310	2023	2023.7534											BUS	AUTOMAKER						BUS			1	030	030	03	1	4.0	2	1	2	-7.14285714285715	0								3	Fort Dodge, Iowa, United States	US	USIA		42.4975	-94.168	456686	3	Fort Dodge, Iowa, United States	US	USIA		42.4975	-94.168	456686	20231104000000	https://www.nbcnews.com/politics/2024-election/national-labor-relations-board-dismisses-uaw-complaint-tim-scott-rcna123632
1137996785	20231005	202310	2023	2023.7534											BUS	AUTOMAKER						BUS			1	030	030	03	1	4.0	2	1	2	-7.14285714285715	0								3	Fort Dodge, Iowa, United States	US	USIA		42.4975	-94.168	456686	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20231104000000	https://www.nbcnews.com/politics/2024-election/national-labor-relations-board-dismisses-uaw-complaint-tim-scott-rcna123632
1137996786	20231005	202310	2023	2023.7534											BUS	AUTOMAKER						BUS			1	030	030	03	1	4.0	6	1	6	-7.14285714285715	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20231104000000	https://www.nbcnews.com/politics/2024-election/national-labor-relations-board-dismisses-uaw-complaint-tim-scott-rcna123632
1137996787	20231005	202310	2023	2023.7534											GOV	GOVERNMENT						GOV			0	014	014	01	1	0.0	10	1	10	3.75586854460094	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20231104000000	https://www.nsnews.com/national-news/conservation-deal-aims-to-protect-30-per-cent-of-bc-land-by-2030-7779972
1137996788	20231005	202310	2023	2023.7534											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-11.0151187904967	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20231104000000	https://www.gowatertown.net/syndicated-article/?id=1534138
1137996789	20231005	202310	2023	2023.7534											USA	WISCONSIN	USA								1	173	173	17	4	-5.0	3	1	3	-7.8125	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20231104000000	https://news.yahoo.com/rockford-man-woman-arrested-three-220041559.html
1137996790	20231005	202310	2023	2023.7534	BUS	AUTOMAKER						BUS													1	030	030	03	1	4.0	4	1	4	-7.14285714285715	3	Fort Dodge, Iowa, United States	US	USIA	IA187	42.4975	-94.168	456686	0								3	Fort Dodge, Iowa, United States	US	USIA		42.4975	-94.168	456686	20231104000000	https://www.nbcnews.com/politics/2024-election/national-labor-relations-board-dismisses-uaw-complaint-tim-scott-rcna123632
1137996791	20231005	202310	2023	2023.7534	BUS	AUTOMAKER						BUS													1	030	030	03	1	4.0	6	1	6	-7.14285714285715	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20231104000000	https://www.nbcnews.com/politics/2024-election/national-labor-relations-board-dismisses-uaw-complaint-tim-scott-rcna123632
1137996792	20231005	202310	2023	2023.7534	BUS	COMPANIES						BUS			CHN	CHINA	CHN								0	0874	087	08	2	10.0	2	1	2	-1.5028901734104	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20231104000000	https://breakingdefense.com/2023/11/as-regional-tensions-rise-us-defense-firms-still-bound-for-dubai-airshow/
1137996793	20231005	202310	2023	2023.7534	BUS	COMPANIES						BUS			GOV	CHIEF EXECUTIVE						GOV			0	010	010	01	1	0.0	5	1	5	-1.5028901734104	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20231104000000	https://breakingdefense.com/2023/11/as-regional-tensions-rise-us-defense-firms-still-bound-for-dubai-airshow/
1137996794	20231005	202310	2023	2023.7534	GOV	PRESIDENT						GOV													1	193	193	19	4	-10.0	2	1	2	-6.22119815668203	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20231104000000	https://www.huffpost.com/entry/joe-biden-lewiston-address_n_65453741e4b06bc01e24292c
1137996795	20231005	202310	2023	2023.7534	GOV	PRESIDENT						GOV			USA	MAINE	USA								1	193	193	19	4	-10.0	8	1	8	-6.22119815668203	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20231104000000	https://www.huffpost.com/entry/joe-biden-lewiston-address_n_65453741e4b06bc01e24292c
1137996796	20231005	202310	2023	2023.7534	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			0	100	100	10	3	-5.0	4	1	4	-4.86486486486487	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20231104000000	https://www.thenationalnews.com/mena/palestine-israel/2023/11/03/israel-says-it-struck-ambulance-in-gaza-it-claimed-hamas-fighters-used/
1137996797	20231005	202310	2023	2023.7534	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			0	100	100	10	3	-5.0	1	1	1	-4.86486486486487	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20231104000000	https://www.thenationalnews.com/mena/palestine-israel/2023/11/03/israel-says-it-struck-ambulance-in-gaza-it-claimed-hamas-fighters-used/
1137996798	20231005	202310	2023	2023.7534	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			0	100	100	10	3	-5.0	1	1	1	-4.86486486486487	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	20231104000000	https://www.thenationalnews.com/mena/palestine-israel/2023/11/03/israel-says-it-struck-ambulance-in-gaza-it-claimed-hamas-fighters-used/
1137996799	20231005	202310	2023	2023.7534	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			0	100	100	10	3	-5.0	2	1	2	-4.86486486486487	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20231104000000	https://www.thenationalnews.com/mena/palestine-israel/2023/11/03/israel-says-it-struck-ambulance-in-gaza-it-claimed-hamas-fighters-used/
1137996800	20231005	202310	2023	2023.7534	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			0	174	174	17	4	-5.0	4	1	4	-4.86486486486487	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	20231104000000	https://www.thenationalnews.com/mena/palestine-israel/2023/11/03/israel-says-it-struck-ambulance-in-gaza-it-claimed-hamas-fighters-used/
1137996801	20231005	202310	2023	2023.7534	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			0	174	174	17	4	-5.0	1	1	1	-4.86486486486487	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	20231104000000	https://www.thenationalnews.com/mena/palestine-israel/2023/11/03/israel-says-it-struck-ambulance-in-gaza-it-claimed-hamas-fighters-used/
1137996802	20231005	202310	2023	2023.7534	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			0	174	174	17	4	-5.0	3	1	3	-4.86486486486487	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	20231104000000	https://www.thenationalnews.com/mena/palestine-israel/2023/11/03/israel-says-it-struck-ambulance-in-gaza-it-claimed-hamas-fighters-used/
1137996803	20231005	202310	2023	2023.7534	ISR	ISRAEL	ISR								PSEREB	HAMAS	PSE					REB			0	112	112	11	3	-2.0	2	1	2	-4.86486486486487	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	20231104000000	https://www.thenationalnews.com/mena/palestine-israel/2023/11/03/israel-says-it-struck-ambulance-in-gaza-it-claimed-hamas-fighters-used/
1137996804	20231005	202310	2023	2023.7534	ISROPP	ISRAEL	ISR					OPP			PSE	PALESTINIAN	PSE								1	140	140	14	3	-6.5	2	1	2	-10.8024691358025	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20231104000000	https://news.yahoo.com/columbus-franklin-county-prosecutors-offices-224323865.html
1137996805	20231005	202310	2023	2023.7534	ISROPP	ISRAEL	ISR					OPP			PSE	PALESTINIAN	PSE								1	140	140	14	3	-6.5	2	1	2	-10.8024691358025	3	Franklin County, Ohio, United States	US	USOH	OH049	39.9667	-83.0166	1074037	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20231104000000	https://news.yahoo.com/columbus-franklin-county-prosecutors-offices-224323865.html
1137996806	20231005	202310	2023	2023.7534	JUD	ATTORNEY						JUD			CVL	HUNTER						CVL			1	014	014	01	1	0.0	16	2	16	-2.31607629427793	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20231104000000	https://www.gowatertown.net/syndicated-article/?id=1534192
1137996807	20231005	202310	2023	2023.7534	JUD	ATTORNEY						JUD			CVL	HUNTER						CVL			1	112	112	11	3	-2.0	8	2	8	-2.31607629427793	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20231104000000	https://www.gowatertown.net/syndicated-article/?id=1534192
1137996808	20231005	202310	2023	2023.7534	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								1	014	014	01	1	0.0	4	2	4	-2.31607629427793	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20231104000000	https://www.gowatertown.net/syndicated-article/?id=1534192
1137996809	20231005	202310	2023	2023.7534	MNC	CHEVRON						MNC													1	010	010	01	1	0.0	6	1	6	0	1	Venezuela	VE	VE		8	-66	VE	0								2	California, United States	US	USCA		36.17	-119.746	CA	20231104000000	https://www.oilandgas360.com/chevron-to-promote-venezuelan-oil-chief-to-run-latin-american-operations-following-sanctions-relief/
1137996810	20231005	202310	2023	2023.7534	MNC	CHEVRON						MNC			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	0	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20231104000000	https://www.oilandgas360.com/chevron-to-promote-venezuelan-oil-chief-to-run-latin-american-operations-following-sanctions-relief/
