1137789515	20231004	202310	2023	2023.7507	CHN	CHINESE	CHN								USA	CALIFORNIA	USA								1	042	042	04	1	1.9	1	1	1	0	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20231103024500	https://www.beijingbulletin.com/news/274019886/electric-vehicles-in-us-california-exceed-20-pct-of-auto-sales
1137789516	20231004	202310	2023	2023.7507	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	0	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	2	California, United States	US	USCA		36.17	-119.746	CA	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20231103024500	https://www.beijingbulletin.com/news/274019886/electric-vehicles-in-us-california-exceed-20-pct-of-auto-sales
1137789517	20231004	202310	2023	2023.7507	CHN	CHINESE	CHN								USA	CALIFORNIA	USA								1	057	057	05	1	8.0	2	1	2	0	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20231103024500	https://www.beijingbulletin.com/news/274019886/electric-vehicles-in-us-california-exceed-20-pct-of-auto-sales
1137789518	20231004	202310	2023	2023.7507	ISR	TEL AVIV	ISR								PSE	WEST BANK	PSE								1	042	042	04	1	1.9	1	1	1	-1.23609394313968	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	West Bank	WE	WE		31.666667	35.25	WE	20231103024500	https://www.aol.com/palestinian-american-couple-baby-boy-230559405.html
1137789519	20231004	202310	2023	2023.7507	JPN	JAPAN	JPN								KOR	SOUTH KOREA	KOR								1	043	043	04	1	2.8	1	1	1	-5.66037735849057	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20231103024500	https://english.kyodonews.net:443/news/2023/11/da17eba6ddc6-sdf-evacuates-japan-s-korea-vietnam-taiwan-citizens-from-israel.html
1137789520	20231004	202310	2023	2023.7507	JPN	TOKYO	JPN								KOR	SOUTH KOREAN	KOR								1	043	043	04	1	2.8	4	1	4	-5.66037735849057	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	South Korea	KS	KS		37	127.5	KS	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20231103024500	https://english.kyodonews.net:443/news/2023/11/da17eba6ddc6-sdf-evacuates-japan-s-korea-vietnam-taiwan-citizens-from-israel.html
1137789521	20231004	202310	2023	2023.7507	JPN	JAPAN	JPN								KOR	SOUTH KOREA	KOR								1	062	062	06	2	7.4	2	1	2	-2.5830258302583	1	Japan	JA	JA		36	138	JA	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20231103024500	https://www.channelnewsasia.com/asia/north-korea-protests-us-over-minuteman-iii-missile-test-3893806
1137789522	20231004	202310	2023	2023.7507	JPN	JAPAN	JPN								KOR	SOUTH KOREA	KOR								1	062	062	06	2	7.4	8	1	8	-2.5830258302583	1	Japan	JA	JA		36	138	JA	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Japan	JA	JA		36	138	JA	20231103024500	https://www.channelnewsasia.com/asia/north-korea-protests-us-over-minuteman-iii-missile-test-3893806
1137789523	20231004	202310	2023	2023.7507	KOR	SOUTH KOREA	KOR								JPN	JAPAN	JPN								1	042	042	04	1	1.9	1	1	1	-5.66037735849057	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20231103024500	https://english.kyodonews.net:443/news/2023/11/da17eba6ddc6-sdf-evacuates-japan-s-korea-vietnam-taiwan-citizens-from-israel.html
1137789524	20231004	202310	2023	2023.7507	KOR	SOUTH KOREAN	KOR								JPN	TOKYO	JPN								1	042	042	04	1	1.9	4	1	4	-5.66037735849057	1	South Korea	KS	KS		37	127.5	KS	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20231103024500	https://english.kyodonews.net:443/news/2023/11/da17eba6ddc6-sdf-evacuates-japan-s-korea-vietnam-taiwan-citizens-from-israel.html
1137789525	20231004	202310	2023	2023.7507	KOR	SOUTH KOREA	KOR								JPN	JAPAN	JPN								1	062	062	06	2	7.4	2	1	2	-2.5830258302583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Japan	JA	JA		36	138	JA	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20231103024500	https://www.channelnewsasia.com/asia/north-korea-protests-us-over-minuteman-iii-missile-test-3893806
1137789526	20231004	202310	2023	2023.7507	KOR	SOUTH KOREA	KOR								JPN	JAPAN	JPN								1	062	062	06	2	7.4	8	1	8	-2.5830258302583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20231103024500	https://www.channelnewsasia.com/asia/north-korea-protests-us-over-minuteman-iii-missile-test-3893806
1137789527	20231004	202310	2023	2023.7507	KOR	SOUTH KOREA	KOR								USA	THE US	USA								1	062	062	06	2	7.4	2	1	2	-2.5830258302583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Japan	JA	JA		36	138	JA	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20231103024500	https://www.channelnewsasia.com/asia/north-korea-protests-us-over-minuteman-iii-missile-test-3893806
1137789528	20231004	202310	2023	2023.7507	KOR	SOUTH KOREA	KOR								USA	THE US	USA								1	062	062	06	2	7.4	8	1	8	-2.5830258302583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20231103024500	https://www.channelnewsasia.com/asia/north-korea-protests-us-over-minuteman-iii-missile-test-3893806
1137789529	20231004	202310	2023	2023.7507	MIL	DEFENSE FORCE						MIL			ISR	ISRAEL	ISR								1	160	160	16	4	-4.0	3	1	3	-5.66037735849057	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20231103024500	https://english.kyodonews.net:443/news/2023/11/da17eba6ddc6-sdf-evacuates-japan-s-korea-vietnam-taiwan-citizens-from-israel.html
1137789530	20231004	202310	2023	2023.7507	MIL	DEFENSE FORCE						MIL			JPN	JAPANESE	JPN								1	160	160	16	4	-4.0	7	1	7	-5.66037735849057	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Haneda, Wakayama, Japan	JA	JA43	36528	33.75	135.333	-228452	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20231103024500	https://english.kyodonews.net:443/news/2023/11/da17eba6ddc6-sdf-evacuates-japan-s-korea-vietnam-taiwan-citizens-from-israel.html
1137789531	20231004	202310	2023	2023.7507	PSE	WEST BANK	PSE								ISR	TEL AVIV	ISR								1	043	043	04	1	2.8	1	1	1	-1.23609394313968	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	1	West Bank	WE	WE		31.666667	35.25	WE	20231103024500	https://www.aol.com/palestinian-american-couple-baby-boy-230559405.html
1137789532	20231004	202310	2023	2023.7507	SGP	SINGAPORE	SGP																		1	055	055	05	1	7.0	10	1	10	-1.78571428571428	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20231103024500	https://theindependent.sg/dbs-group-apologises-for-service-outage-senior-leadership-will-face-pay-cut/
1137789533	20231004	202310	2023	2023.7507	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	042	042	04	1	1.9	1	1	1	0	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20231103024500	https://www.beijingbulletin.com/news/274019886/electric-vehicles-in-us-california-exceed-20-pct-of-auto-sales
1137789534	20231004	202310	2023	2023.7507	USA	CALIFORNIA	USA								CHN	CHINESE	CHN								1	043	043	04	1	2.8	1	1	1	0	2	California, United States	US	USCA		36.17	-119.746	CA	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20231103024500	https://www.beijingbulletin.com/news/274019886/electric-vehicles-in-us-california-exceed-20-pct-of-auto-sales
1137789535	20231004	202310	2023	2023.7507	USA	CALIFORNIA	USA								CHN	CHINESE	CHN								1	057	057	05	1	8.0	2	1	2	0	2	California, United States	US	USCA		36.17	-119.746	CA	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	2	California, United States	US	USCA		36.17	-119.746	CA	20231103024500	https://www.beijingbulletin.com/news/274019886/electric-vehicles-in-us-california-exceed-20-pct-of-auto-sales
1137789536	20231004	202310	2023	2023.7507	USA	THE US	USA								KOR	SOUTH KOREA	KOR								0	0312	031	03	1	5.2	10	1	10	-2.5830258302583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20231103024500	https://www.channelnewsasia.com/asia/north-korea-protests-us-over-minuteman-iii-missile-test-3893806
1137789537	20231004	202310	2023	2023.7507	USA	THE US	USA								KOR	SOUTH KOREA	KOR								1	062	062	06	2	7.4	2	1	2	-2.5830258302583	1	Japan	JA	JA		36	138	JA	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20231103024500	https://www.channelnewsasia.com/asia/north-korea-protests-us-over-minuteman-iii-missile-test-3893806
1137789538	20231004	202310	2023	2023.7507	USA	THE US	USA								KOR	SOUTH KOREA	KOR								1	062	062	06	2	7.4	8	1	8	-2.5830258302583	1	Japan	JA	JA		36	138	JA	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Japan	JA	JA		36	138	JA	20231103024500	https://www.channelnewsasia.com/asia/north-korea-protests-us-over-minuteman-iii-missile-test-3893806
1137789539	20231027	202310	2023	2023.8137											JUD	JUDGE						JUD			1	020	020	02	1	3.0	6	1	6	-5.92020592020592	0								3	Cullman County, Alabama, United States	US	USAL		34.1334	-86.8667	161547	3	Cullman County, Alabama, United States	US	USAL		34.1334	-86.8667	161547	20231103024500	https://www.al.com/news/2023/11/judge-orders-alabama-rep-john-rogers-to-remain-in-jail-for-violating-bond.html
1137789540	20231027	202310	2023	2023.8137											JUD	JUDGE						JUD			1	173	173	17	4	-5.0	6	1	6	-5.92020592020592	0								3	Cullman County, Alabama, United States	US	USAL		34.1334	-86.8667	161547	3	Cullman County, Alabama, United States	US	USAL		34.1334	-86.8667	161547	20231103024500	https://www.al.com/news/2023/11/judge-orders-alabama-rep-john-rogers-to-remain-in-jail-for-violating-bond.html
1137789541	20231027	202310	2023	2023.8137	CHN	CHINA	CHN																		0	010	010	01	1	0.0	3	1	3	-2.59433962264151	4	Dalian, Liaoning, China	CH	CH19	13327	38.9122	121.602	-1901835	0								4	Dalian, Liaoning, China	CH	CH19	13327	38.9122	121.602	-1901835	20231103024500	https://www.theglobeandmail.com/politics/article-it-executive-tells-mps-he-inflated-contractors-work-experiences-in/
1137789542	20231027	202310	2023	2023.8137	CHN	CHINA	CHN																		0	010	010	01	1	0.0	1	1	1	-2.59433962264151	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20231103024500	https://www.theglobeandmail.com/politics/article-it-executive-tells-mps-he-inflated-contractors-work-experiences-in/
1137789543	20231027	202310	2023	2023.8137	CHN	CHINA	CHN								CAN	CANADA	CAN								0	013	013	01	1	0.4	1	1	1	-2.59433962264151	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20231103024500	https://www.theglobeandmail.com/politics/article-it-executive-tells-mps-he-inflated-contractors-work-experiences-in/
1137789544	20231027	202310	2023	2023.8137	COP	DEPUTY						COP			AFR	AFRICA	AFR								1	060	060	06	2	6.0	10	1	10	2.12355212355212	4	Lobito, Benguela, Angola	AO	AO01	4222	-12.3481	13.5456	-2865983	4	Lobito, Benguela, Angola	AO	AO01	4222	-12.3481	13.5456	-2865983	4	Lobito, Benguela, Angola	AO	AO01	4222	-12.3481	13.5456	-2865983	20231103024500	https://www.macaubusiness.com/angola-us-wants-to-boost-economic-partnership-with-country/
1137789545	20231027	202310	2023	2023.8137	COP	DEPUTY						COP			AGO	ANGOLA	AGO								1	036	036	03	1	4.0	10	1	10	2.12355212355212	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	20231103024500	https://www.macaubusiness.com/angola-us-wants-to-boost-economic-partnership-with-country/
1137789546	20231027	202310	2023	2023.8137	GOV	REGULATOR						GOV			BUS	MANUFACTURER						BUS			1	172	172	17	4	-5.0	10	1	10	-3.954802259887	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20231103024500	https://www.twincities.com/2023/11/02/water-gremlin-white-bear-township-manufacturer-files-for-bankruptcy/
1137789547	20231027	202310	2023	2023.8137	NZL	NEW ZEALAND	NZL								USA	SAN FRANCISCO	USA								0	036	036	03	1	4.0	1	1	1	3.86847195357833	4	Mount Albert, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.8833	174.717	-1506598	4	Mount Albert, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.8833	174.717	-1506598	4	Mount Albert, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.8833	174.717	-1506598	20231103024500	https://www.rnz.co.nz/news/political/501631/christopher-luxon-on-final-election-results-the-most-likely-and-expected-outcome-for-us
1137789548	20231027	202310	2023	2023.8137	NZL	NEW ZEALAND	NZL								USA	SAN FRANCISCO	USA								0	036	036	03	1	4.0	1	1	1	3.86847195357833	4	Mount Albert, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.8833	174.717	-1506598	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	4	Mount Albert, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.8833	174.717	-1506598	20231103024500	https://www.rnz.co.nz/news/political/501631/christopher-luxon-on-final-election-results-the-most-likely-and-expected-outcome-for-us
1137789549	20231027	202310	2023	2023.8137	UKR	UKRAINE	UKR																		1	012	012	01	1	-0.4	2	1	2	-3.71581450653984	4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	0								4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	20231103024500	https://redstate.com/streiff/2023/11/02/putins-war-week-88-n2165700
1137789550	20231027	202310	2023	2023.8137	UKR	UKRAINE	UKR																		1	012	012	01	1	-0.4	8	1	8	-3.71581450653984	4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	0								4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	20231103024500	https://redstate.com/streiff/2023/11/02/putins-war-week-88-n2165700
1137789551	20231027	202310	2023	2023.8137	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	020	020	02	1	3.0	4	1	4	-5.92020592020592	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20231103024500	https://www.al.com/news/2023/11/judge-orders-alabama-rep-john-rogers-to-remain-in-jail-for-violating-bond.html
1137789552	20231027	202310	2023	2023.8137	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	173	173	17	4	-5.0	4	1	4	-5.92020592020592	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20231103024500	https://www.al.com/news/2023/11/judge-orders-alabama-rep-john-rogers-to-remain-in-jail-for-violating-bond.html
1137789553	20231103	202311	2023	2023.8301											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	1.47058823529412	0								4	Gisborne, Victoria, Australia	AS	AS07	5399	-37.4886	144.594	-1575189	4	Gisborne, Victoria, Australia	AS	AS07	5399	-37.4886	144.594	-1575189	20231103024500	https://www.infonews.co.nz/news.cfm?id=125208
1137789554	20231103	202311	2023	2023.8301											AUS	WESTERN AUSTRALIA	AUS								1	042	042	04	1	1.9	10	1	10	0.251256281407035	0								4	Kobe, Hyogo, Japan	JA	JA13	34432	34.6833	135.167	-233817	4	Kobe, Hyogo, Japan	JA	JA13	34432	34.6833	135.167	-233817	20231103024500	https://www.proactiveinvestors.com.au/companies/news/1031945/greentech-metals-set-to-start-drilling-at-west-pilbara-lithium-projects-1031945.html
1137789555	20231103	202311	2023	2023.8301											BRA	BRAZIL	BRA								1	112	112	11	3	-2.0	10	1	10	-7.52293577981651	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20231103024500	https://www.huffpost.com/entry/novita-brazil-texas-shooting_n_6543c23ee4b06bc01e234f9d
1137789556	20231103	202311	2023	2023.8301											BUS	COMPANY						BUS			1	014	014	01	1	0.0	6	1	6	-0.2	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20231103024500	https://www.proactiveinvestors.com.au/companies/news/1031939/suvo-strategic-minerals-produces-low-carbon-high-strength-concrete-in-lab-trials-1031939.html
1137789557	20231103	202311	2023	2023.8301											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	2	1	2	-3.84615384615385	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20231103024500	https://www.hawaiitribune-herald.com/2023/11/02/nation-world-news/infant-deaths-have-risen-for-the-first-time-in-20-years/
1137789558	20231103	202311	2023	2023.8301											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	4	1	4	1.79763739085773	0								4	Sheung Wan, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.15	-1354047	4	Sheung Wan, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.15	-1354047	20231103024500	https://www.thestar.com.my/food/food-news/2023/11/03/the-allure-of-hong-kong039s-famed-dried-seafood
1137789559	20231103	202311	2023	2023.8301											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	6	1	6	1.79763739085773	0								4	Sheung Wan, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.15	-1354047	1	China	CH	CH		35	105	CH	20231103024500	https://www.thestar.com.my/food/food-news/2023/11/03/the-allure-of-hong-kong039s-famed-dried-seafood
1137789560	20231103	202311	2023	2023.8301											BUS	INDUSTRY						BUS			0	051	051	05	1	3.4	6	1	6	0.67264573991032	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20231103024500	https://www.stockjournal.com.au/story/8408027/awex-records-07-million-deficit-dips-into-reserves/?cs=28078
1137789561	20231103	202311	2023	2023.8301											BUS	INDUSTRY						BUS			1	051	051	05	1	3.4	10	1	10	2.68948655256723	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20231103024500	https://jamaica-gleaner.com/article/news/20231102/witter-sugar-industry-requires-overhaul
1137789562	20231103	202311	2023	2023.8301											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	5	1	5	10.8225108225109	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20231103024500	https://www.infonews.co.nz/news.cfm?id=125206
1137789563	20231103	202311	2023	2023.8301											CAN	CANADA	CAN								0	020	020	02	1	3.0	8	1	4	-2.59433962264151	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20231103024500	https://www.theglobeandmail.com/politics/article-it-executive-tells-mps-he-inflated-contractors-work-experiences-in/
1137789564	20231103	202311	2023	2023.8301											CAN	CANADA	CAN								0	036	036	03	1	4.0	10	1	10	-1.63487738419619	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20231103024500	https://regina.ctvnews.ca/ndp-want-sask-to-commit-to-cpp-formally-oppose-alberta-s-plans-to-leave-program-1.6628580
1137789565	20231103	202311	2023	2023.8301											CAN	CANADA	CAN								0	051	051	05	1	3.4	2	1	2	-3.23943661971831	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20231103024500	https://vancouversun.com:443/news/local-news/ubc-students-lawsuit-antisemitism
1137789566	20231103	202311	2023	2023.8301											CAN	CANADA	CAN								0	111	111	11	3	-2.0	4	1	4	-3.95033860045147	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20231103024500	https://www.airdriecityview.com/alberta-news/calgary-man-found-not-criminally-responsible-for-five-stabbing-deaths-faces-review-7776587
1137789567	20231103	202311	2023	2023.8301											CANCOP	CANADA	CAN					COP			0	192	192	19	4	-9.5	2	1	2	-4.33212996389892	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20231103024500	https://www.oregonlive.com/crime/2023/11/od-death-of-battle-ground-police-sergeant-detailed-in-investigative-report.html
